id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35771730,Cozy bedroom close to Manhattan,178036911,Kate And Alex,Brooklyn,Bedford-Stuyvesant,40.68293,-73.92924,Private room,50,1,5,7/5/2019,5,2,359
35803121,Private room with a sofa bed in Greenpoint BK,138150256,Alejandro,Brooklyn,Greenpoint,40.73171,-73.95374,Private room,50,3,0,,,2,0
35809289,3 COZY LIGHT ROOM BROOKLYN,102292061,Roman,Brooklyn,Sheepshead Bay,40.58624,-73.9448,Private room,50,1,5,7/5/2019,5,3,85
35827600,Amazing apartment half block away from the subway,64185868,Adriana,Brooklyn,Bedford-Stuyvesant,40.67822,-73.90938,Private room,50,5,1,6/19/2019,1,1,32
35838750,Beautiful apartment. Coolest area of Bed-Stuy!,23831257,Nicole,Brooklyn,Bedford-Stuyvesant,40.68269,-73.92931,Private room,50,7,0,,,2,214
35839810,Private Bedroom in Bushwick Townhouse,6237789,Pierrick,Brooklyn,Bushwick,40.69209,-73.91882,Private room,50,7,1,6/29/2019,1,1,18
35844386,Brooklyn.,67302443,Madina,Brooklyn,Crown Heights,40.66603,-73.92925,Shared room,50,1,0,,,1,314
35847458,"Spacious, cozy and bright bedroom in Sunset Park",39259484,Clarissa,Brooklyn,Sunset Park,40.64458,-74.02001,Private room,50,2,0,,,1,20
35860327,Dreamy bright Nook,4107600,Valentina,Brooklyn,Bushwick,40.70379,-73.91708,Private room,50,2,0,,,3,77
35876805,Tropical Bushwick Paradise,269266449,Andrea,Brooklyn,Bushwick,40.70266,-73.91723,Private room,50,7,1,6/28/2019,1,1,310
35986504,Private Comfortable Room near Subway,164648188,Sonia,Brooklyn,East New York,40.67595,-73.87964,Private room,50,3,0,,,2,23
35991399,Half rental fee the first month in Brooklyn!,89264510,Xueming,Brooklyn,Bushwick,40.69399,-73.92609,Private room,50,1,1,6/30/2019,1,1,365
35999182,Comfortable room in Brooklyn 30 min to Manhattan,270823235,Matias,Brooklyn,Flatbush,40.65168,-73.96269,Private room,50,2,3,7/7/2019,3,1,3
36031639,Sunlit Room in Cozy Apartment,89830146,Max,Brooklyn,Crown Heights,40.66801,-73.94863,Private room,50,2,0,,,1,29
36036850,Spacious room in historic brownstone,60404912,Ira,Brooklyn,Flatbush,40.64235,-73.95227,Private room,50,2,1,7/7/2019,1,1,7
36060652,"Private room w/ Loft Bed, Desk, Quick Ride to City",271275248,Nikolas,Brooklyn,Bushwick,40.69057,-73.90671,Private room,50,2,1,6/30/2019,1,1,15
36062007,"Private room in a spacious, clean, cozy apartment.",11123552,Paola,Brooklyn,Bushwick,40.70187,-73.92389,Private room,50,1,1,7/1/2019,1,2,11
36071685,Cosy Sunny room near Prospect Park,121127613,Amanda,Brooklyn,Flatbush,40.65205,-73.96311,Private room,50,1,0,,,1,265
36076338,Comfortable King Size Bed-Block away from D Train,25667666,Elias,Brooklyn,Borough Park,40.64018,-73.99157,Private room,50,2,1,7/7/2019,1,1,25
36115461,Private Room In a Beautiful Tree-Lined Brownstone,24633205,Joshua,Brooklyn,Bedford-Stuyvesant,40.6887,-73.93982,Private room,50,1,1,6/30/2019,1,1,27
36188485,Lovely Room in Williamsburg,47604405,Mariana,Brooklyn,Williamsburg,40.70957,-73.94995,Entire home/apt,50,28,0,,,1,274
36204465,"Bushwick Central Avenue, between L and J train.",272265146,Alexander,Brooklyn,Bushwick,40.68822,-73.90979,Private room,50,1,0,,,1,19
36232432,Room in furnished & light-filled BRKLYN apartment,242573197,Emily,Brooklyn,Flatbush,40.64428,-73.96988,Private room,50,3,0,,,1,11
36241283,Enjoy your friendly stay at my place,267943725,Lana,Brooklyn,Midwood,40.62555,-73.95724,Private room,50,1,1,7/2/2019,1,1,86
36279375,"Cozy, bohemian vibe private room",220991097,Jessica,Brooklyn,East New York,40.67303,-73.88621,Private room,50,1,0,,,1,166
36338659,Simple Clean Single Room in Bushwick,234635363,Linghsiu,Brooklyn,Bushwick,40.69922,-73.9313,Private room,50,1,0,,,1,12
36352170,Spacious room in a two bathroom apartment.,55038786,Guillermo,Brooklyn,Bensonhurst,40.62056,-74.00225,Private room,50,30,0,,,1,98
36424776,Queen size bedroom in two bed apt with great light,13384464,Hollie,Brooklyn,Bedford-Stuyvesant,40.69617,-73.94198,Private room,50,3,0,,,1,0
36448559,Stuyvesant comfort (Private bathroom),272265577,Yetunde,Brooklyn,Bedford-Stuyvesant,40.68676,-73.93788,Private room,50,1,0,,,2,144
36449668,Stuyvesant Luxury,272265577,Yetunde,Brooklyn,Bedford-Stuyvesant,40.68927,-73.93665,Private room,50,1,0,,,2,134
36449941,2BRs on Spacious Apt. in Bushwick,161456818,Juan,Brooklyn,Bushwick,40.68884,-73.91969,Private room,50,1,0,,,1,165
9668,front room/double bed,32294,Ssameer Or Trip,Manhattan,Harlem,40.82245,-73.95104,Private room,50,3,242,6/1/2019,2.04,3,355
9783,back room/bunk beds,32294,Ssameer Or Trip,Manhattan,Harlem,40.8213,-73.95318,Private room,50,3,273,7/1/2019,2.37,3,359
20300,Great Location for NYC,76627,Pas,Manhattan,East Village,40.72912,-73.98057,Private room,50,1,2,2/14/2016,0.05,1,0
195123,"Cheerful, comfortable room",940724,Susan,Manhattan,Washington Heights,40.83403,-73.94553,Private room,50,1,225,6/12/2019,2.35,1,343
278090,Furnished room for rent - Manhattan,1451723,Bia,Manhattan,East Harlem,40.7928,-73.93967,Private room,50,3,208,6/11/2019,2.32,1,339
455734,"Sunny, spacious 1-bedroom in Upper Manhattan",2265389,Laura,Manhattan,Inwood,40.86929,-73.92421,Entire home/apt,50,2,123,7/2/2019,1.47,1,21
502132,Beautiful Downtown Manhattan Share,48599,Anastasia,Manhattan,Chelsea,40.73942,-74.00009,Shared room,50,1,61,5/7/2017,0.71,2,0
525523,Comfortable Private Room in Upper Manhattan 2BR,2582890,Kim,Manhattan,East Harlem,40.80762,-73.94017,Private room,50,2,16,7/4/2018,0.62,1,60
623747,Great deal! Manhattan 1-bedroom 1 month sublet,3050955,Laura And Bernard,Manhattan,Kips Bay,40.74285,-73.97986,Entire home/apt,50,30,8,8/21/2018,0.11,1,91
668400,1BR in nice 2BR Apt lovely Area ,3383354,Martina,Manhattan,Inwood,40.86186,-73.92701,Private room,50,7,1,7/16/2015,0.02,1,0
763965,East Harlem Studio,4027283,Mariko,Manhattan,East Harlem,40.80826,-73.93401,Entire home/apt,50,4,24,3/2/2015,0.3,1,25
947810,Seeking Short Term Roommate on UES,5138312,Georgina,Manhattan,Upper East Side,40.77464,-73.95695,Private room,50,20,11,6/3/2019,0.16,1,269
1072212,Relaxed in New York,5897760,Eo,Manhattan,Harlem,40.825,-73.94132,Private room,50,3,145,6/9/2019,1.97,1,211
1304181,beautiful ROOM in a DREAM APARTMENT,7089676,Michel Fabrice,Manhattan,Midtown,40.75728,-73.97152,Private room,50,1,49,12/30/2017,0.91,1,14
1941094,XLARGE-Modern-clean master bedroom,2559004,Sergio,Manhattan,East Harlem,40.80447,-73.94034,Private room,50,30,0,,,5,356
3017320,Dani private room in Manhattan,10364678,Dany,Manhattan,Inwood,40.86786,-73.92077,Private room,50,2,58,10/20/2017,0.96,2,188
3103596,BIG Private Room in NYC APT.,15778597,Ayo,Manhattan,Harlem,40.82243,-73.94786,Private room,50,2,2,1/3/2016,0.04,1,321
3250685,Great East Harlem spot for 1 or 2,16442583,Ali,Manhattan,East Harlem,40.79848,-73.93908,Private room,50,2,6,7/6/2016,0.11,1,0
3394964,Your Manhattan haven: dressed in red,10657357,Ivan,Manhattan,Washington Heights,40.83132,-73.94101,Private room,50,5,24,6/27/2019,0.39,4,177
3601900,Cozy Private Room in the heights!,18147523,Carli,Manhattan,Washington Heights,40.84943,-73.93146,Private room,50,1,14,1/1/2018,0.23,1,0
3624205,Private bedroom apartment 4B,18212433,Veronique Camille,Manhattan,East Harlem,40.79319,-73.94209,Private room,50,21,3,2/12/2019,0.3,8,350
3968434,SUNNY HUDSON RIVER VIEW   2BATHRM APT NEAR SUBWAY,1100494,Mike&Mavi,Manhattan,Harlem,40.82257,-73.95565,Private room,50,30,46,8/24/2017,0.79,3,330
3974464,Art Studio Loft in Manhattan (UWS),20047729,Fabio,Manhattan,Upper West Side,40.78789,-73.97679,Private room,50,5,0,,,1,0
4041383,Harlem Knight - the heart of Manhattan,20955075,Rk,Manhattan,Harlem,40.81118,-73.93977,Private room,50,14,5,5/26/2017,0.14,1,0
4667146,Best value double room in New York B4,20559017,Yohan,Manhattan,East Harlem,40.78512,-73.94409,Private room,50,30,5,12/30/2018,0.11,9,330
4736912,Room in Manhattan (Upper West Side),24454737,Umberto,Manhattan,Morningside Heights,40.81088,-73.95774,Private room,50,14,1,1/8/2015,0.02,1,0
4765123,Beautiful Apt in West Harlem,24584990,Travis,Manhattan,Harlem,40.8261,-73.95074,Private room,50,3,8,9/2/2016,0.15,1,0
4840381,"Chill 2B UWS, close to A,C,E/1,2,3",12730517,Robert,Manhattan,Upper West Side,40.80107,-73.96065,Entire home/apt,50,1,1,3/16/2016,0.02,1,0
4926610,Panoramic City Views in Lux bldg,7537442,Loydeen,Manhattan,East Harlem,40.80315,-73.94017,Private room,50,7,25,6/28/2019,0.5,1,151
5258459,Urban Oasis for the Single Traveler,1519119,Jason,Manhattan,Washington Heights,40.8545,-73.93169,Shared room,50,1,0,,,1,89
5262076,Tiny Cozy Room in West Harlem!,4534649,L & A,Manhattan,Harlem,40.81617,-73.95371,Private room,50,2,170,6/23/2019,3.2,3,84
5743959,Private Room Available!,29792577,Nina,Manhattan,Harlem,40.82171,-73.95515,Private room,50,1,6,8/16/2016,0.12,1,0
5756643,Spacious Private room near Columbia University,4275400,Siwen,Manhattan,Morningside Heights,40.80317,-73.96338,Private room,50,20,0,,,1,0
5783925,"Shared room, full size bed & Skyline view!",23977712,Sarah,Manhattan,East Harlem,40.79082,-73.94615,Shared room,50,1,181,6/30/2019,3.49,2,46
5931824,LARGE SUNNY QUIET NY APARTMENT,23116198,Sash,Manhattan,Harlem,40.82896,-73.94059,Private room,50,1,0,,,1,0
6006387,FABULOUS SUNNY BEDROOM IN HARLEM,31181172,T.,Manhattan,Harlem,40.82442,-73.95203,Private room,50,20,9,1/27/2018,0.24,1,300
6071870,Live in Harlem close to Columbia U!,21940966,Mekkie,Manhattan,Morningside Heights,40.80465,-73.95827,Private room,50,2,7,1/7/2019,0.15,2,191
6151450,Large room in Hamilton Heights,26790498,Esther,Manhattan,Harlem,40.82366,-73.9461,Private room,50,3,1,5/28/2018,0.07,1,0
6261971,Morningside Heights Cathedral Lane,32537929,Sara,Manhattan,Upper West Side,40.80146,-73.96132,Private room,50,2,0,,,1,0
6273500,"Cozy Room, great Apartment, nice and safety area",3759052,Aracelli,Manhattan,East Harlem,40.7882,-73.94762,Private room,50,3,5,3/26/2019,0.13,1,188
6338068,#1 Private room near CENTRAL PARK!,248865,Nina,Manhattan,Upper East Side,40.77072,-73.95424,Private room,50,30,14,9/23/2018,0.28,3,310
6428482,2C  Private Rm in Guesthouse Manhattan,7831209,Bobi,Manhattan,East Harlem,40.80749,-73.93803,Private room,50,1,103,5/31/2019,2.07,10,365
6463098,Sweet Home at Washington high everyone is welcome,32430692,Frank,Manhattan,Washington Heights,40.84405,-73.93796,Private room,50,1,10,7/6/2019,8.82,1,71
6471117,"Clean room in a cozy, peaceful home",10380050,Lisa,Manhattan,Harlem,40.82373,-73.95144,Private room,50,1,37,9/15/2016,0.74,1,0
6614604,"Nice, cozy double size bedroom",6492234,Martin,Manhattan,Washington Heights,40.83721,-73.93894,Private room,50,4,0,,,1,0
6627650,Private Bedroom in Spanish Harlem,34690679,Kay,Manhattan,East Harlem,40.79601,-73.93454,Private room,50,2,0,,,1,0
6794912,Large room in NYC - 2 months,24973811,Toma,Manhattan,Inwood,40.86623,-73.91993,Private room,50,1,1,8/27/2015,0.02,1,0
6887405,Private Room in Comfy NYC Apt!,11081099,Rob,Manhattan,Harlem,40.82878,-73.94625,Private room,50,1,1,6/27/2015,0.02,1,0
7024079,Best Location near Columbia U,36818817,Mifan,Manhattan,Morningside Heights,40.80395,-73.96531,Private room,50,3,3,8/17/2015,0.06,2,0
7050316,Best Location near Columbia U,36818817,Mifan,Manhattan,Morningside Heights,40.8046,-73.96545,Private room,50,1,1,7/6/2015,0.02,2,0
7619996,"Relaxing, cozy corner of Harlem",16662303,Grace,Manhattan,Harlem,40.81835,-73.94138,Private room,50,1,2,9/14/2015,0.04,1,0
7675917,PRIVATE ROOM WITH PRIVATE BACKYARD!,40236486,Priscilla,Manhattan,Washington Heights,40.8403,-73.93833,Private room,50,1,6,5/6/2018,0.13,3,64
7725042,1BR in a 3BR Apt by Columbia,23715762,Joon,Manhattan,Upper West Side,40.80113,-73.96566,Private room,50,1,0,,,1,0
7920170,Sunny room in a contemporary modern apartment,36089884,Adrian,Manhattan,Washington Heights,40.85597,-73.9333,Private room,50,2,93,6/5/2019,3.37,1,208
7966447,SOHO NYC SEPT ROOM AVAILABLE!!,42034713,Olivia,Manhattan,SoHo,40.72251,-73.99957,Private room,50,1,0,,,1,0
8340381,CHEAP & LOVELY ROOM IN MANHATTAN!!!,20990447,Adir,Manhattan,Washington Heights,40.85338,-73.93061,Private room,50,5,4,4/19/2017,0.09,1,0
8364733,Pleasant Enviornment,44087298,Catherine,Manhattan,Washington Heights,40.84707,-73.93541,Private room,50,1,38,6/12/2017,0.84,2,0
8411226,Cozy Master Bedroom Upper Manhattan,44308521,David,Manhattan,Harlem,40.82355,-73.94881,Private room,50,2,0,,,1,0
8614862,Sunny Bedroom with a huge window,6272317,Mariana,Manhattan,Washington Heights,40.84957,-73.93959,Private room,50,3,6,2/19/2018,0.13,1,0
8651887,Cool and cozy room in the Heights,45471621,Sean,Manhattan,Washington Heights,40.85041,-73.92645,Private room,50,3,122,6/28/2019,2.68,1,199
8815979,"ÐšÐ¾Ð¼Ð½Ð°Ñ‚Ð° Ð² ÐœÐ°Ð½Ñ…ÐµÑ‚Ñ‚ÐµÐ½Ðµ, 19-24 Ð¾ÐºÑ‚ÑÐ±Ñ€Ñ",46182625,Kateryna,Manhattan,East Harlem,40.79333,-73.94274,Private room,50,1,0,,,1,0
8887907,Luxurious Manhattan Getaway for 1 adult,36573037,Tracey,Manhattan,Inwood,40.87157,-73.91744,Private room,50,1,38,7/1/2019,0.85,2,344
9121896,1 RED BEDROOM IN 3 BEDROOMS APT,7858210,Maxime,Manhattan,Harlem,40.81614,-73.94116,Private room,50,2,66,5/29/2019,1.51,4,180
9208886,Cozy SpaHa Apartment,47893591,Stephen,Manhattan,East Harlem,40.79804,-73.93127,Private room,50,13,0,,,1,0
9512372,Near Hudson River and Subway quiet apt,4110869,Golden&Mavy,Manhattan,Harlem,40.82243,-73.95447,Private room,50,30,10,6/16/2019,0.23,2,359
9513152,A nice private room in East Village,20019653,å¨,Manhattan,East Village,40.72309,-73.98285,Private room,50,1,1,12/28/2015,0.02,1,0
9542259,Clean and Bright (READ NOTES),13778440,Cinthia,Manhattan,Washington Heights,40.85256,-73.93598,Private room,50,2,95,6/23/2019,2.19,1,315
9609800,"*Huge, Clean & Spacious Stay in NYC*",12651062,Adam,Manhattan,Washington Heights,40.83625,-73.93753,Private room,50,3,2,9/17/2018,0.05,1,5
9692740,Convenient apartment in Manhattan,50013026,Abby,Manhattan,Upper West Side,40.80012,-73.96441,Private room,50,1,2,12/4/2015,0.05,1,0
9757018,Cozy room in a big house!,50318467,Seyi,Manhattan,Marble Hill,40.87663,-73.91041,Private room,50,1,2,1/1/2016,0.05,1,0
9778978,upper manhattan rivervie new studio,32525636,Piner,Manhattan,Harlem,40.82094,-73.95745,Entire home/apt,50,3,1,5/22/2016,0.03,1,0
9881516,Private Bedroom in Heart of NYC,50839249,Alexandra,Manhattan,Chelsea,40.74836,-73.99031,Private room,50,7,0,,,1,0
9943111,Large Manhattan Private Room,51099309,Nathan And Brock,Manhattan,Inwood,40.86615,-73.92332,Private room,50,1,0,,,1,0
9955886,Sunny Peaceful Furnished Room w/Dresser,16568093,Karla,Manhattan,East Harlem,40.79111,-73.94077,Private room,50,3,1,7/19/2016,0.03,1,0
9956933,Cute Madison Ave Apartment,10338497,Ashley,Manhattan,Upper East Side,40.78614,-73.95541,Private room,50,10,0,,,1,0
10022956,Huge room in 4 BR on Riverside,50539477,Brian,Manhattan,Harlem,40.82203,-73.95612,Private room,50,30,77,6/2/2019,3.26,2,190
10174245,Clean & Cozy room near Central Park,7940120,Yasmine,Manhattan,Upper West Side,40.79958,-73.96403,Private room,50,1,0,,,1,0
10252499,Great Hells Kitchen sofa,2782391,Jeff,Manhattan,Hell's Kitchen,40.76646,-73.98704,Shared room,50,2,2,5/11/2016,0.05,2,0
10729454,Comfortable and eclectic UES room.,3139829,Tyler,Manhattan,Upper East Side,40.76797,-73.95369,Private room,50,1,2,3/11/2016,0.05,1,0
10967026,Quaint Room in Upper Manhattan,4837798,Jayson,Manhattan,Harlem,40.82561,-73.9446,Private room,50,3,107,7/1/2019,2.57,1,209
11083362,Bedroom with full size bed in Washington Heights!,30995829,David,Manhattan,Washington Heights,40.84411,-73.93784,Private room,50,3,89,6/13/2019,2.54,1,113
11132775,Manhattan - Washington Heights Apt,43082746,Hillary,Manhattan,Washington Heights,40.83219,-73.94334,Private room,50,1,0,,,1,0
11452989,Simple but spaced - Near to subway,12531773,Renata,Manhattan,Harlem,40.82195,-73.95508,Private room,50,4,64,6/16/2019,3.31,2,162
11571180,Beautiful East Harlem Apartment,48202082,Ian,Manhattan,East Harlem,40.80147,-73.93706,Private room,50,30,0,,,1,345
11619832,Luxury One Bedroom in Manhattan,51446803,Jibari,Manhattan,Harlem,40.83122,-73.94475,Shared room,50,1,67,7/6/2019,1.65,1,216
11771598,Quiet and Sunny room in Harlem!,36830075,Camila,Manhattan,Harlem,40.82884,-73.94868,Private room,50,1,0,,,2,0
11784410,Beautiful Blue Room in West Harlem,62557719,Leomaris,Manhattan,Harlem,40.83155,-73.94489,Private room,50,7,21,6/26/2019,0.55,3,363
12007456,Nice And Clean Room In East Harlem,63403077,Sebastian,Manhattan,East Harlem,40.79741,-73.93884,Private room,50,29,40,4/30/2019,1.14,2,0
12386579,Charming Private Library-Room,66961444,JoJo,Manhattan,Inwood,40.87133,-73.91562,Private room,50,2,74,4/27/2019,1.98,1,310
12411380,Small Bedroom Steps From the 1 Train,67123961,Carole,Manhattan,Harlem,40.82088,-73.95628,Private room,50,2,12,8/28/2017,0.31,2,0
12713950,Comfortable Room Near Columbia U,69124785,Yutian,Manhattan,Morningside Heights,40.81567,-73.95951,Private room,50,7,2,8/13/2016,0.05,1,0
12728514,1 Bedroom in a 4 Bedroom Apartment,69210611,Corey,Manhattan,Harlem,40.8244,-73.944,Private room,50,1,1,5/31/2016,0.03,1,0
12737192,Great Harlem room,20557896,Michele,Manhattan,Harlem,40.82322,-73.94002,Private room,50,20,0,,,1,42
12760088,Modern Apartment. Central Park. B/C,52630170,Flora,Manhattan,Harlem,40.8033,-73.95771,Private room,50,3,2,5/23/2016,0.05,1,0
12774975,Hamiliton Heights Home,33363604,Lauren,Manhattan,Harlem,40.81934,-73.95668,Private room,50,2,0,,,1,0
12847720,"Prime location, close to everything. Females only",10737943,David,Manhattan,Upper West Side,40.78528,-73.97623,Private room,50,30,3,12/2/2016,0.09,10,365
12899112,BR in large 2BR.,70651602,Aj,Manhattan,East Harlem,40.78576,-73.94211,Private room,50,1,4,5/16/2016,0.1,1,0
12904061,Superior double Bedroom - Cozy & Comfy B6,20559017,Yohan,Manhattan,East Harlem,40.7862,-73.94413,Private room,50,30,1,9/8/2017,0.04,9,333
12955454,Cozy Room in the Big Apple,33622924,Besinfe,Manhattan,Harlem,40.83018,-73.9483,Private room,50,1,116,7/1/2019,3.06,4,352
13176134,Cozy Private Room 2MIN  to subway 6MIN to Columbia,11309985,Jean,Manhattan,Upper West Side,40.8028,-73.96678,Private room,50,2,8,7/1/2016,0.21,2,0
13207548,"Spacious, sunny bedroom in Hudson Heights",24843404,Laura,Manhattan,Washington Heights,40.84996,-73.93937,Private room,50,5,1,5/28/2016,0.03,1,0
13231678,Bedroom in the East Village â¤ï¸,54778990,Eve,Manhattan,East Village,40.72572,-73.98269,Private room,50,1,0,,,1,0
13273660,Large BR available near Fort Tryon Park,74795588,Aden,Manhattan,Inwood,40.86059,-73.92986,Private room,50,7,0,,,1,0
13424903,Share a room Lower East Side,65942440,Tk,Manhattan,Lower East Side,40.71754,-73.9868,Shared room,50,1,0,,,1,0
13451720,One bedroom near Columbia University,44269461,Xier,Manhattan,Upper West Side,40.79936,-73.96105,Private room,50,1,1,6/10/2016,0.03,1,0
13513592,Cozy Private Room w/ Queen-sized Bed near Columbia,19540198,Wanyi,Manhattan,Morningside Heights,40.80346,-73.96488,Private room,50,7,0,,,1,0
13606337,"Spacious and clean room, near Columbia University",78727422,Xiaoxu,Manhattan,Morningside Heights,40.80325,-73.96433,Private room,50,10,1,7/19/2016,0.03,1,0
13637050,I HEART HARLEM,2727797,Emily,Manhattan,Harlem,40.82629,-73.94785,Private room,50,5,0,,,1,0
13686425,"Cozy Room, Gorgeous Penthouse Apartment, Manhattan",46253146,Raquel,Manhattan,Harlem,40.82924,-73.94783,Private room,50,1,0,,,1,0
13694692,Queens size bed in a safe & spacious bedroom,21325944,Xi,Manhattan,Harlem,40.81932,-73.95761,Private room,50,2,16,6/28/2019,0.46,1,0
13725208,Private room in Manhattan's Lower East Side,64571012,Sarah,Manhattan,Lower East Side,40.72009,-73.98631,Private room,50,2,1,7/16/2016,0.03,1,0
13881020,Courtyard facing private room in Sugar Hill,82148918,Kristen,Manhattan,Harlem,40.82903,-73.94502,Private room,50,2,55,5/18/2019,1.52,1,0
14169266,Spacious bedroom in Inwood,2584371,Carina,Manhattan,Inwood,40.86531,-73.92725,Private room,50,1,39,5/29/2019,1.11,1,1
14804934,Spacious room on the East River!,14614459,Dario,Manhattan,East Harlem,40.78608,-73.94305,Private room,50,3,14,6/3/2018,0.41,4,0
15355575,"Homey private room in Inwood, Manhattan",57954964,Sarah & JC,Manhattan,Inwood,40.86906,-73.9173,Private room,50,2,7,10/8/2018,0.23,1,155
15421279,comfortable private room in Hamilton Heights,21600813,Sajad,Manhattan,Harlem,40.82991,-73.94848,Private room,50,2,28,8/26/2018,0.85,1,0
15783766,Cozy easy village apartment in central location,1546439,Isabel,Manhattan,East Village,40.72868,-73.99036,Private room,50,4,1,11/28/2016,0.03,1,0
15832098,1.5 BATHRM SUNNY SPACIOUS ROOM BY SUBWAY,4110869,Golden&Mavy,Manhattan,Harlem,40.82284,-73.95546,Private room,50,30,4,6/15/2019,0.14,2,365
15963664,Bedroom (#2) in beautiful apt near Central Park,21679450,Vicky,Manhattan,Harlem,40.80251,-73.95765,Private room,50,2,0,,,2,0
15984905,Single room 2 (4R),102466916,Luca And Kameko,Manhattan,Harlem,40.80762,-73.94446,Private room,50,30,5,11/18/2018,0.16,6,151
